business_id,name,city,state,stars,text,review_id,date,categories
biz_006,Main Street Cafe,Manhattan,NY,4,Great food and excellent service! Highly recommend.,rev_006_011,2024-08-21,"Restaurants, Food"
biz_006,Main Street Cafe,New York,NY,5,Outstanding restaurant with friendly staff!,rev_006_012,2024-02-25,"Restaurants, Food"
biz_006,Main Street Cafe,Bronx,NY,5,Poor service and mediocre food. Disappointed.,rev_006_013,2024-10-15,"Restaurants, Food"
biz_006,Main Street Cafe,Bronx,NY,4,Great food and excellent service! Highly recommend.,rev_006_014,2024-06-26,"Restaurants, Food"
biz_006,Main Street Cafe,Manhattan,NY,5,Outstanding restaurant with friendly staff!,rev_006_015,2024-08-18,"Restaurants, Food"
biz_006,Main Street Cafe,Queens,NY,5,Outstanding restaurant with friendly staff!,rev_006_016,2024-07-03,"Restaurants, Food"
biz_006,Main Street Cafe,Manhattan,NY,5,"Average experience, nothing special but decent.",rev_006_017,2024-12-28,"Restaurants, Food"
biz_006,Main Street Cafe,Brooklyn,NY,5,Poor service and mediocre food. Disappointed.,rev_006_018,2024-07-23,"Restaurants, Food"
biz_006,Main Street Cafe,New York,NY,5,Great food and excellent service! Highly recommend.,rev_006_019,2024-02-01,"Restaurants, Food"
biz_006,Main Street Cafe,Brooklyn,NY,3,"Terrible experience, would not return.",rev_006_020,2024-07-03,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,5,Outstanding restaurant with friendly staff!,rev_007_000,2024-11-07,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,5,Outstanding restaurant with friendly staff!,rev_007_001,2024-05-12,"Restaurants, Food"
biz_007,Sunset Grill,Brooklyn,NY,5,Amazing atmosphere and delicious meals!,rev_007_002,2024-09-07,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,4,Great food and excellent service! Highly recommend.,rev_007_003,2024-08-18,"Restaurants, Food"
biz_007,Sunset Grill,New York,NY,5,"Perfect dinner spot, loved everything!",rev_007_004,2024-05-14,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,4,Great food and excellent service! Highly recommend.,rev_007_005,2024-12-27,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,1,Poor service and mediocre food. Disappointed.,rev_007_006,2024-06-07,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,3,"Terrible experience, would not return.",rev_007_007,2024-02-25,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,4,Amazing atmosphere and delicious meals!,rev_007_008,2024-06-21,"Restaurants, Food"
biz_007,Sunset Grill,Brooklyn,NY,4,"Perfect dinner spot, loved everything!",rev_007_009,2024-09-26,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,5,"Average experience, nothing special but decent.",rev_007_010,2024-05-22,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,2,Poor service and mediocre food. Disappointed.,rev_007_011,2024-10-17,"Restaurants, Food"
biz_007,Sunset Grill,Brooklyn,NY,5,"Average experience, nothing special but decent.",rev_007_012,2024-01-24,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,1,Food was cold and service was slow.,rev_007_013,2024-09-09,"Restaurants, Food"
biz_007,Sunset Grill,New York,NY,1,Poor service and mediocre food. Disappointed.,rev_007_014,2024-08-03,"Restaurants, Food"
biz_007,Sunset Grill,New York,NY,5,Outstanding restaurant with friendly staff!,rev_007_015,2024-02-12,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,5,Great food and excellent service! Highly recommend.,rev_007_016,2024-02-24,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,4,"Perfect dinner spot, loved everything!",rev_007_017,2024-10-18,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,4,Amazing atmosphere and delicious meals!,rev_007_018,2024-05-13,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,5,Outstanding restaurant with friendly staff!,rev_007_019,2024-03-26,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,5,"Average experience, nothing special but decent.",rev_007_020,2024-01-06,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,5,Amazing atmosphere and delicious meals!,rev_007_021,2024-09-13,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,5,Great food and excellent service! Highly recommend.,rev_007_022,2024-11-06,"Restaurants, Food"
biz_007,Sunset Grill,Brooklyn,NY,5,Outstanding restaurant with friendly staff!,rev_007_023,2024-09-19,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,1,"Terrible experience, would not return.",rev_007_024,2024-05-07,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,5,Amazing atmosphere and delicious meals!,rev_007_025,2024-12-07,"Restaurants, Food"
biz_007,Sunset Grill,New York,NY,5,Outstanding restaurant with friendly staff!,rev_007_026,2024-09-17,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,5,"Average experience, nothing special but decent.",rev_007_027,2024-03-16,"Restaurants, Food"
biz_007,Sunset Grill,New York,NY,4,"Perfect dinner spot, loved everything!",rev_007_028,2024-02-28,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,5,"Perfect dinner spot, loved everything!",rev_007_029,2024-04-04,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,4,Poor service and mediocre food. Disappointed.,rev_007_030,2024-06-17,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,4,Great food and excellent service! Highly recommend.,rev_007_031,2024-02-18,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,3,Food was cold and service was slow.,rev_007_032,2024-11-03,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,4,Amazing atmosphere and delicious meals!,rev_007_033,2024-01-06,"Restaurants, Food"
biz_007,Sunset Grill,Brooklyn,NY,4,Poor service and mediocre food. Disappointed.,rev_007_034,2024-02-14,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,5,Amazing atmosphere and delicious meals!,rev_007_035,2024-09-07,"Restaurants, Food"
biz_007,Sunset Grill,Queens,NY,5,Outstanding restaurant with friendly staff!,rev_007_036,2024-02-15,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,4,"Perfect dinner spot, loved everything!",rev_007_037,2024-01-12,"Restaurants, Food"
biz_007,Sunset Grill,Bronx,NY,5,Outstanding restaurant with friendly staff!,rev_007_038,2024-11-20,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,5,Great food and excellent service! Highly recommend.,rev_007_039,2024-01-26,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,3,Food was cold and service was slow.,rev_007_040,2024-01-25,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,5,"Average experience, nothing special but decent.",rev_007_041,2024-08-28,"Restaurants, Food"
biz_007,Sunset Grill,Manhattan,NY,4,Great food and excellent service! Highly recommend.,rev_007_042,2024-02-20,"Restaurants, Food"
biz_008,Downtown Bar,Queens,NY,4,Amazing atmosphere and delicious meals!,rev_008_000,2024-10-03,"Restaurants, Food"
biz_008,Downtown Bar,New York,NY,4,Great food and excellent service! Highly recommend.,rev_008_001,2024-12-20,"Restaurants, Food"
biz_008,Downtown Bar,Queens,NY,4,"Perfect dinner spot, loved everything!",rev_008_002,2024-06-22,"Restaurants, Food"
biz_008,Downtown Bar,Manhattan,NY,5,"Average experience, nothing special but decent.",rev_008_003,2024-01-08,"Restaurants, Food"
biz_008,Downtown Bar,Manhattan,NY,4,"Perfect dinner spot, loved everything!",rev_008_004,2024-09-01,"Restaurants, Food"
biz_008,Downtown Bar,Manhattan,NY,1,Poor service and mediocre food. Disappointed.,rev_008_005,2024-08-09,"Restaurants, Food"
biz_008,Downtown Bar,Queens,NY,5,Great food and excellent service! Highly recommend.,rev_008_006,2024-04-01,"Restaurants, Food"
biz_008,Downtown Bar,Brooklyn,NY,4,"Average experience, nothing special but decent.",rev_008_007,2024-01-01,"Restaurants, Food"
biz_008,Downtown Bar,Queens,NY,4,"Perfect dinner spot, loved everything!",rev_008_008,2024-10-22,"Restaurants, Food"
biz_008,Downtown Bar,Brooklyn,NY,5,"Perfect dinner spot, loved everything!",rev_008_009,2024-02-15,"Restaurants, Food"
biz_008,Downtown Bar,Manhattan,NY,4,Amazing atmosphere and delicious meals!,rev_008_010,2024-03-27,"Restaurants, Food"
biz_008,Downtown Bar,New York,NY,5,"Perfect dinner spot, loved everything!",rev_008_011,2024-02-12,"Restaurants, Food"
biz_008,Downtown Bar,Queens,NY,5,"Average experience, nothing special but decent.",rev_008_012,2024-11-07,"Restaurants, Food"
biz_008,Downtown Bar,Brooklyn,NY,5,Amazing atmosphere and delicious meals!,rev_008_013,2024-03-09,"Restaurants, Food"
biz_008,Downtown Bar,Queens,NY,4,"Perfect dinner spot, loved everything!",rev_008_014,2024-07-12,"Restaurants, Food"
biz_008,Downtown Bar,Manhattan,NY,5,Outstanding restaurant with friendly staff!,rev_008_015,2024-07-14,"Restaurants, Food"
biz_009,Garden Restaurant,Manhattan,NY,5,Outstanding restaurant with friendly staff!,rev_009_000,2024-12-18,"Restaurants, Food"
biz_009,Garden Restaurant,New York,NY,4,Poor service and mediocre food. Disappointed.,rev_009_001,2024-11-03,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,5,Poor service and mediocre food. Disappointed.,rev_009_002,2024-06-15,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,4,Amazing atmosphere and delicious meals!,rev_009_003,2024-10-24,"Restaurants, Food"
biz_009,Garden Restaurant,Queens,NY,5,Amazing atmosphere and delicious meals!,rev_009_004,2024-12-24,"Restaurants, Food"
biz_009,Garden Restaurant,Queens,NY,5,Poor service and mediocre food. Disappointed.,rev_009_005,2024-10-21,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,5,Amazing atmosphere and delicious meals!,rev_009_006,2024-04-06,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,5,Poor service and mediocre food. Disappointed.,rev_009_007,2024-12-03,"Restaurants, Food"
biz_009,Garden Restaurant,Manhattan,NY,5,Outstanding restaurant with friendly staff!,rev_009_008,2024-10-08,"Restaurants, Food"
biz_009,Garden Restaurant,Queens,NY,4,"Perfect dinner spot, loved everything!",rev_009_009,2024-02-23,"Restaurants, Food"
biz_009,Garden Restaurant,Queens,NY,5,"Perfect dinner spot, loved everything!",rev_009_010,2024-08-07,"Restaurants, Food"
biz_009,Garden Restaurant,New York,NY,4,"Average experience, nothing special but decent.",rev_009_011,2024-11-25,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,5,"Average experience, nothing special but decent.",rev_009_012,2024-01-08,"Restaurants, Food"
biz_009,Garden Restaurant,Manhattan,NY,5,Amazing atmosphere and delicious meals!,rev_009_013,2024-10-03,"Restaurants, Food"
biz_009,Garden Restaurant,Queens,NY,5,"Average experience, nothing special but decent.",rev_009_014,2024-09-01,"Restaurants, Food"
biz_009,Garden Restaurant,New York,NY,5,Poor service and mediocre food. Disappointed.,rev_009_015,2024-06-20,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,5,Poor service and mediocre food. Disappointed.,rev_009_016,2024-12-05,"Restaurants, Food"
biz_009,Garden Restaurant,Queens,NY,5,Amazing atmosphere and delicious meals!,rev_009_017,2024-11-20,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,4,"Average experience, nothing special but decent.",rev_009_018,2024-04-26,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,5,Poor service and mediocre food. Disappointed.,rev_009_019,2024-11-05,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,4,Poor service and mediocre food. Disappointed.,rev_009_020,2024-04-21,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,4,Poor service and mediocre food. Disappointed.,rev_009_021,2024-09-18,"Restaurants, Food"
biz_009,Garden Restaurant,Queens,NY,5,Poor service and mediocre food. Disappointed.,rev_009_022,2024-06-20,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,4,"Perfect dinner spot, loved everything!",rev_009_023,2024-10-28,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,4,"Average experience, nothing special but decent.",rev_009_024,2024-06-05,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,5,"Average experience, nothing special but decent.",rev_009_025,2024-11-10,"Restaurants, Food"
biz_009,Garden Restaurant,New York,NY,5,"Average experience, nothing special but decent.",rev_009_026,2024-12-27,"Restaurants, Food"
biz_009,Garden Restaurant,New York,NY,5,"Perfect dinner spot, loved everything!",rev_009_027,2024-03-16,"Restaurants, Food"
biz_009,Garden Restaurant,Queens,NY,5,Outstanding restaurant with friendly staff!,rev_009_028,2024-02-18,"Restaurants, Food"
biz_009,Garden Restaurant,New York,NY,5,Great food and excellent service! Highly recommend.,rev_009_029,2024-09-21,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,4,Great food and excellent service! Highly recommend.,rev_009_030,2024-06-14,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,5,Poor service and mediocre food. Disappointed.,rev_009_031,2024-09-23,"Restaurants, Food"
biz_009,Garden Restaurant,New York,NY,4,Poor service and mediocre food. Disappointed.,rev_009_032,2024-05-15,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,4,"Average experience, nothing special but decent.",rev_009_033,2024-03-28,"Restaurants, Food"
biz_009,Garden Restaurant,New York,NY,4,Great food and excellent service! Highly recommend.,rev_009_034,2024-03-12,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,5,Poor service and mediocre food. Disappointed.,rev_009_035,2024-02-14,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,5,Outstanding restaurant with friendly staff!,rev_009_036,2024-06-28,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,4,"Average experience, nothing special but decent.",rev_009_037,2024-02-16,"Restaurants, Food"
biz_009,Garden Restaurant,Manhattan,NY,5,Amazing atmosphere and delicious meals!,rev_009_038,2024-07-06,"Restaurants, Food"
biz_009,Garden Restaurant,Bronx,NY,5,Amazing atmosphere and delicious meals!,rev_009_039,2024-05-23,"Restaurants, Food"
biz_009,Garden Restaurant,New York,NY,5,Outstanding restaurant with friendly staff!,rev_009_040,2024-04-11,"Restaurants, Food"
biz_009,Garden Restaurant,Manhattan,NY,5,Amazing atmosphere and delicious meals!,rev_009_041,2024-02-14,"Restaurants, Food"
biz_009,Garden Restaurant,Manhattan,NY,4,Outstanding restaurant with friendly staff!,rev_009_042,2024-12-03,"Restaurants, Food"
biz_009,Garden Restaurant,Brooklyn,NY,5,"Average experience, nothing special but decent.",rev_009_043,2024-02-17,"Restaurants, Food"
biz_009,Garden Restaurant,Manhattan,NY,4,"Average experience, nothing special but decent.",rev_009_044,2024-07-12,"Restaurants, Food"
